num,cond,formula,answer
658,second_level,1 + 3 - 7 + 7,4
659,second_level,1 + 3 + 7 - 8,3
660,second_level,1 + 3 - 7 + 8,5
661,second_level,1 + 3 + 7 - 9,2
662,second_level,1 + 3 - 7 + 9,6
663,second_level,1 - 3 + 8 + 1,7
664,second_level,1 - 3 + 8 - 1,5
665,second_level,1 - 3 + 8 + 2,8
666,second_level,1 - 3 + 8 - 2,4
667,second_level,1 - 3 + 8 - 3,3
668,second_level,1 + 3 + 8 - 4,8
669,second_level,1 - 3 + 8 - 4,2
670,second_level,1 + 3 + 8 - 5,7
671,second_level,1 + 3 - 8 + 5,1
672,second_level,1 - 3 + 8 - 5,1
673,second_level,1 + 3 + 8 - 6,6
674,second_level,1 + 3 - 8 + 6,2
675,second_level,1 + 3 + 8 - 7,5
676,second_level,1 + 3 - 8 + 7,3
677,second_level,1 + 3 + 8 - 8,4
678,second_level,1 + 3 - 8 + 8,4
679,second_level,1 + 3 + 8 - 9,3
680,second_level,1 + 3 - 8 + 9,5
681,second_level,1 - 3 + 9 + 1,8
682,second_level,1 - 3 + 9 - 1,6
683,second_level,1 - 3 + 9 - 2,5
684,second_level,1 - 3 + 9 - 3,4
685,second_level,1 - 3 + 9 - 4,3
686,second_level,1 + 3 + 9 - 5,8
687,second_level,1 - 3 + 9 - 5,2
688,second_level,1 + 3 + 9 - 6,7
689,second_level,1 + 3 - 9 + 6,1
690,second_level,1 - 3 + 9 - 6,1
691,second_level,1 + 3 + 9 - 7,6
692,second_level,1 + 3 - 9 + 7,2
693,second_level,1 + 3 + 9 - 8,5
694,second_level,1 + 3 - 9 + 8,3
695,second_level,1 + 3 + 9 - 9,4
696,second_level,1 + 3 - 9 + 9,4
697,second_level,1 + 4 + 1 + 1,7
698,second_level,1 + 4 + 1 - 1,5
699,second_level,1 + 4 - 1 + 1,5
700,second_level,1 + 4 - 1 - 1,3
701,second_level,1 + 4 + 1 + 2,8
702,second_level,1 + 4 + 1 - 2,4
703,second_level,1 + 4 - 1 + 2,6
704,second_level,1 + 4 - 1 - 2,2
705,second_level,1 + 4 + 1 - 3,3
706,second_level,1 + 4 - 1 + 3,7
707,second_level,1 + 4 - 1 - 3,1
708,second_level,1 - 4 + 1 + 3,1
709,second_level,1 + 4 + 1 - 4,2
710,second_level,1 + 4 - 1 + 4,8
711,second_level,1 - 4 + 1 + 4,2
712,second_level,1 + 4 + 1 - 5,1
713,second_level,1 - 4 + 1 + 5,3
714,second_level,1 - 4 - 1 + 5,1
715,second_level,1 - 4 + 1 + 6,4
716,second_level,1 - 4 - 1 + 6,2
717,second_level,1 - 4 + 1 + 7,5
718,second_level,1 - 4 - 1 + 7,3
719,second_level,1 - 4 + 1 + 8,6
720,second_level,1 - 4 - 1 + 8,4
721,second_level,1 - 4 + 1 + 9,7
722,second_level,1 - 4 - 1 + 9,5
723,second_level,1 + 4 + 2 + 1,8
724,second_level,1 + 4 + 2 - 1,6
725,second_level,1 + 4 - 2 + 1,4
726,second_level,1 + 4 - 2 - 1,2
727,second_level,1 + 4 + 2 - 2,5
728,second_level,1 + 4 - 2 + 2,5
729,second_level,1 + 4 - 2 - 2,1
730,second_level,1 - 4 + 2 + 2,1
731,second_level,1 + 4 + 2 - 3,4
732,second_level,1 + 4 - 2 + 3,6
733,second_level,1 - 4 + 2 + 3,2
734,second_level,1 + 4 + 2 - 4,3
735,second_level,1 + 4 - 2 + 4,7
736,second_level,1 - 4 + 2 + 4,3
737,second_level,1 + 4 + 2 - 5,2
738,second_level,1 + 4 - 2 + 5,8
739,second_level,1 - 4 + 2 + 5,4
740,second_level,1 + 4 + 2 - 6,1
741,second_level,1 - 4 + 2 + 6,5
742,second_level,1 - 4 - 2 + 6,1
743,second_level,1 - 4 + 2 + 7,6
744,second_level,1 - 4 - 2 + 7,2
745,second_level,1 - 4 + 2 + 8,7
746,second_level,1 - 4 - 2 + 8,3
747,second_level,1 - 4 + 2 + 9,8
748,second_level,1 - 4 - 2 + 9,4
749,second_level,1 + 4 + 3 - 1,7
750,second_level,1 + 4 - 3 + 1,3
751,second_level,1 + 4 - 3 - 1,1
752,second_level,1 - 4 + 3 + 1,1
753,second_level,1 + 4 + 3 - 2,6
754,second_level,1 + 4 - 3 + 2,4
755,second_level,1 - 4 + 3 + 2,2
756,second_level,1 + 4 + 3 - 3,5
757,second_level,1 + 4 - 3 + 3,5
758,second_level,1 - 4 + 3 + 3,3
759,second_level,1 + 4 + 3 - 4,4
760,second_level,1 + 4 - 3 + 4,6
761,second_level,1 - 4 + 3 + 4,4
762,second_level,1 + 4 + 3 - 5,3
763,second_level,1 + 4 - 3 + 5,7
764,second_level,1 - 4 + 3 + 5,5
765,second_level,1 + 4 + 3 - 6,2
766,second_level,1 + 4 - 3 + 6,8
767,second_level,1 - 4 + 3 + 6,6
768,second_level,1 + 4 + 3 - 7,1
769,second_level,1 - 4 + 3 + 7,7
770,second_level,1 - 4 - 3 + 7,1
771,second_level,1 - 4 + 3 + 8,8
772,second_level,1 - 4 - 3 + 8,2
773,second_level,1 - 4 - 3 + 9,3
774,second_level,1 + 4 + 4 - 1,8
775,second_level,1 + 4 - 4 + 1,2
776,second_level,1 - 4 + 4 + 1,2
777,second_level,1 + 4 + 4 - 2,7
778,second_level,1 + 4 - 4 + 2,3
779,second_level,1 - 4 + 4 + 2,3
780,second_level,1 + 4 + 4 - 3,6
781,second_level,1 + 4 - 4 + 3,4
782,second_level,1 - 4 + 4 + 3,4
783,second_level,1 + 4 + 4 - 4,5
784,second_level,1 + 4 - 4 + 4,5
785,second_level,1 - 4 + 4 + 4,5
786,second_level,1 + 4 + 4 - 5,4
787,second_level,1 + 4 - 4 + 5,6
788,second_level,1 - 4 + 4 + 5,6
789,second_level,1 + 4 + 4 - 6,3
790,second_level,1 + 4 - 4 + 6,7
791,second_level,1 - 4 + 4 + 6,7
792,second_level,1 + 4 + 4 - 7,2
793,second_level,1 + 4 - 4 + 7,8
794,second_level,1 - 4 + 4 + 7,8
795,second_level,1 + 4 + 4 - 8,1
796,second_level,1 - 4 - 4 + 8,1
797,second_level,1 - 4 - 4 + 9,2
798,second_level,1 + 4 - 5 + 1,1
799,second_level,1 - 4 + 5 + 1,3
800,second_level,1 - 4 + 5 - 1,1
801,second_level,1 + 4 + 5 - 2,8
802,second_level,1 + 4 - 5 + 2,2
803,second_level,1 - 4 + 5 + 2,4
804,second_level,1 + 4 + 5 - 3,7
805,second_level,1 + 4 - 5 + 3,3
806,second_level,1 - 4 + 5 + 3,5
807,second_level,1 + 4 + 5 - 4,6
808,second_level,1 + 4 - 5 + 4,4
809,second_level,1 - 4 + 5 + 4,6
810,second_level,1 + 4 + 5 - 5,5
811,second_level,1 + 4 - 5 + 5,5
812,second_level,1 - 4 + 5 + 5,7
813,second_level,1 + 4 + 5 - 6,4
814,second_level,1 + 4 - 5 + 6,6
815,second_level,1 - 4 + 5 + 6,8
816,second_level,1 + 4 + 5 - 7,3
817,second_level,1 + 4 - 5 + 7,7
818,second_level,1 + 4 + 5 - 8,2
819,second_level,1 + 4 - 5 + 8,8
820,second_level,1 + 4 + 5 - 9,1
821,second_level,1 - 4 - 5 + 9,1
822,second_level,1 - 4 + 6 + 1,4
823,second_level,1 - 4 + 6 - 1,2
824,second_level,1 + 4 - 6 + 2,1
825,second_level,1 - 4 + 6 + 2,5
826,second_level,1 - 4 + 6 - 2,1
827,second_level,1 + 4 + 6 - 3,8
828,second_level,1 + 4 - 6 + 3,2
829,second_level,1 - 4 + 6 + 3,6
830,second_level,1 + 4 + 6 - 4,7
831,second_level,1 + 4 - 6 + 4,3
832,second_level,1 - 4 + 6 + 4,7
833,second_level,1 + 4 + 6 - 5,6
834,second_level,1 + 4 - 6 + 5,4
835,second_level,1 - 4 + 6 + 5,8
836,second_level,1 + 4 + 6 - 6,5
837,second_level,1 + 4 - 6 + 6,5
838,second_level,1 + 4 + 6 - 7,4
839,second_level,1 + 4 - 6 + 7,6
840,second_level,1 + 4 + 6 - 8,3
841,second_level,1 + 4 - 6 + 8,7
842,second_level,1 + 4 + 6 - 9,2
843,second_level,1 + 4 - 6 + 9,8
844,second_level,1 - 4 + 7 + 1,5
845,second_level,1 - 4 + 7 - 1,3
846,second_level,1 - 4 + 7 + 2,6
847,second_level,1 - 4 + 7 - 2,2
848,second_level,1 + 4 - 7 + 3,1
849,second_level,1 - 4 + 7 + 3,7
850,second_level,1 - 4 + 7 - 3,1
851,second_level,1 + 4 + 7 - 4,8
852,second_level,1 + 4 - 7 + 4,2
853,second_level,1 - 4 + 7 + 4,8
854,second_level,1 + 4 + 7 - 5,7
855,second_level,1 + 4 - 7 + 5,3
856,second_level,1 + 4 + 7 - 6,6
857,second_level,1 + 4 - 7 + 6,4
858,second_level,1 + 4 + 7 - 7,5
859,second_level,1 + 4 - 7 + 7,5
860,second_level,1 + 4 + 7 - 8,4
861,second_level,1 + 4 - 7 + 8,6
862,second_level,1 + 4 + 7 - 9,3
863,second_level,1 + 4 - 7 + 9,7
864,second_level,1 - 4 + 8 + 1,6
865,second_level,1 - 4 + 8 - 1,4
866,second_level,1 - 4 + 8 + 2,7
867,second_level,1 - 4 + 8 - 2,3
868,second_level,1 - 4 + 8 + 3,8
869,second_level,1 - 4 + 8 - 3,2
870,second_level,1 + 4 - 8 + 4,1
871,second_level,1 - 4 + 8 - 4,1
872,second_level,1 + 4 + 8 - 5,8
873,second_level,1 + 4 - 8 + 5,2
874,second_level,1 + 4 + 8 - 6,7
875,second_level,1 + 4 - 8 + 6,3
876,second_level,1 + 4 + 8 - 7,6
877,second_level,1 + 4 - 8 + 7,4
878,second_level,1 + 4 + 8 - 8,5
879,second_level,1 + 4 - 8 + 8,5
880,second_level,1 + 4 + 8 - 9,4
881,second_level,1 + 4 - 8 + 9,6
882,second_level,1 - 4 + 9 + 1,7
883,second_level,1 - 4 + 9 - 1,5
884,second_level,1 - 4 + 9 + 2,8
885,second_level,1 - 4 + 9 - 2,4
886,second_level,1 - 4 + 9 - 3,3
887,second_level,1 - 4 + 9 - 4,2
888,second_level,1 + 4 - 9 + 5,1
889,second_level,1 - 4 + 9 - 5,1
890,second_level,1 + 4 + 9 - 6,8
891,second_level,1 + 4 - 9 + 6,2
892,second_level,1 + 4 + 9 - 7,7
893,second_level,1 + 4 - 9 + 7,3
894,second_level,1 + 4 + 9 - 8,6
895,second_level,1 + 4 - 9 + 8,4
896,second_level,1 + 4 + 9 - 9,5
897,second_level,1 + 4 - 9 + 9,5
898,second_level,1 + 5 + 1 + 1,8
899,second_level,1 + 5 + 1 - 1,6
900,second_level,1 + 5 - 1 + 1,6
901,second_level,1 + 5 - 1 - 1,4
902,second_level,1 + 5 + 1 - 2,5
903,second_level,1 + 5 - 1 + 2,7
904,second_level,1 + 5 - 1 - 2,3
905,second_level,1 + 5 + 1 - 3,4
906,second_level,1 + 5 - 1 + 3,8
907,second_level,1 + 5 - 1 - 3,2
908,second_level,1 + 5 + 1 - 4,3
909,second_level,1 + 5 - 1 - 4,1
910,second_level,1 - 5 + 1 + 4,1
911,second_level,1 + 5 + 1 - 5,2
912,second_level,1 - 5 + 1 + 5,2
913,second_level,1 + 5 + 1 - 6,1
914,second_level,1 - 5 + 1 + 6,3
915,second_level,1 - 5 - 1 + 6,1
916,second_level,1 - 5 + 1 + 7,4
917,second_level,1 - 5 - 1 + 7,2
918,second_level,1 - 5 + 1 + 8,5
919,second_level,1 - 5 - 1 + 8,3
920,second_level,1 - 5 + 1 + 9,6
921,second_level,1 - 5 - 1 + 9,4
922,second_level,1 + 5 + 2 - 1,7
923,second_level,1 + 5 - 2 + 1,5
924,second_level,1 + 5 - 2 - 1,3
925,second_level,1 + 5 + 2 - 2,6
926,second_level,1 + 5 - 2 + 2,6
927,second_level,1 + 5 - 2 - 2,2
928,second_level,1 + 5 + 2 - 3,5
929,second_level,1 + 5 - 2 + 3,7
930,second_level,1 + 5 - 2 - 3,1
931,second_level,1 - 5 + 2 + 3,1
932,second_level,1 + 5 + 2 - 4,4
933,second_level,1 + 5 - 2 + 4,8
934,second_level,1 - 5 + 2 + 4,2
935,second_level,1 + 5 + 2 - 5,3
936,second_level,1 - 5 + 2 + 5,3
937,second_level,1 + 5 + 2 - 6,2
938,second_level,1 - 5 + 2 + 6,4
939,second_level,1 + 5 + 2 - 7,1
940,second_level,1 - 5 + 2 + 7,5
941,second_level,1 - 5 - 2 + 7,1
942,second_level,1 - 5 + 2 + 8,6
943,second_level,1 - 5 - 2 + 8,2
944,second_level,1 - 5 + 2 + 9,7
945,second_level,1 - 5 - 2 + 9,3
946,second_level,1 + 5 + 3 - 1,8
947,second_level,1 + 5 - 3 + 1,4
948,second_level,1 + 5 - 3 - 1,2
949,second_level,1 + 5 + 3 - 2,7
950,second_level,1 + 5 - 3 + 2,5
951,second_level,1 + 5 - 3 - 2,1
952,second_level,1 - 5 + 3 + 2,1
953,second_level,1 + 5 + 3 - 3,6
954,second_level,1 + 5 - 3 + 3,6
955,second_level,1 - 5 + 3 + 3,2
956,second_level,1 + 5 + 3 - 4,5
957,second_level,1 + 5 - 3 + 4,7
958,second_level,1 - 5 + 3 + 4,3
959,second_level,1 + 5 + 3 - 5,4
960,second_level,1 + 5 - 3 + 5,8
961,second_level,1 - 5 + 3 + 5,4
962,second_level,1 + 5 + 3 - 6,3
963,second_level,1 - 5 + 3 + 6,5
964,second_level,1 + 5 + 3 - 7,2
965,second_level,1 - 5 + 3 + 7,6
966,second_level,1 + 5 + 3 - 8,1
967,second_level,1 - 5 + 3 + 8,7
968,second_level,1 - 5 - 3 + 8,1
969,second_level,1 - 5 + 3 + 9,8
970,second_level,1 - 5 - 3 + 9,2
971,second_level,1 + 5 - 4 + 1,3
972,second_level,1 + 5 - 4 - 1,1
973,second_level,1 - 5 + 4 + 1,1
974,second_level,1 + 5 + 4 - 2,8
975,second_level,1 + 5 - 4 + 2,4
976,second_level,1 - 5 + 4 + 2,2
977,second_level,1 + 5 + 4 - 3,7
978,second_level,1 + 5 - 4 + 3,5
979,second_level,1 - 5 + 4 + 3,3
980,second_level,1 + 5 + 4 - 4,6
981,second_level,1 + 5 - 4 + 4,6
982,second_level,1 - 5 + 4 + 4,4
983,second_level,1 + 5 + 4 - 5,5
984,second_level,1 + 5 - 4 + 5,7
985,second_level,1 - 5 + 4 + 5,5
986,second_level,1 + 5 + 4 - 6,4
987,second_level,1 + 5 - 4 + 6,8
988,second_level,1 - 5 + 4 + 6,6
989,second_level,1 + 5 + 4 - 7,3
990,second_level,1 - 5 + 4 + 7,7
991,second_level,1 + 5 + 4 - 8,2
992,second_level,1 - 5 + 4 + 8,8
993,second_level,1 + 5 + 4 - 9,1
994,second_level,1 - 5 - 4 + 9,1
995,second_level,1 + 5 - 5 + 1,2
996,second_level,1 - 5 + 5 + 1,2
997,second_level,1 + 5 - 5 + 2,3
998,second_level,1 - 5 + 5 + 2,3
999,second_level,1 + 5 + 5 - 3,8
1000,second_level,1 + 5 - 5 + 3,4
1001,second_level,1 - 5 + 5 + 3,4
1002,second_level,1 + 5 + 5 - 4,7
1003,second_level,1 + 5 - 5 + 4,5
1004,second_level,1 - 5 + 5 + 4,5
1005,second_level,1 + 5 + 5 - 5,6
1006,second_level,1 + 5 - 5 + 5,6
1007,second_level,1 - 5 + 5 + 5,6
1008,second_level,1 + 5 + 5 - 6,5
1009,second_level,1 + 5 - 5 + 6,7
1010,second_level,1 - 5 + 5 + 6,7
1011,second_level,1 + 5 + 5 - 7,4
1012,second_level,1 + 5 - 5 + 7,8
1013,second_level,1 - 5 + 5 + 7,8
1014,second_level,1 + 5 + 5 - 8,3
1015,second_level,1 + 5 + 5 - 9,2
1016,second_level,1 + 5 - 6 + 1,1
1017,second_level,1 - 5 + 6 + 1,3
1018,second_level,1 - 5 + 6 - 1,1
1019,second_level,1 + 5 - 6 + 2,2
1020,second_level,1 - 5 + 6 + 2,4
1021,second_level,1 + 5 - 6 + 3,3
1022,second_level,1 - 5 + 6 + 3,5
1023,second_level,1 + 5 + 6 - 4,8
1024,second_level,1 + 5 - 6 + 4,4
1025,second_level,1 - 5 + 6 + 4,6
1026,second_level,1 + 5 + 6 - 5,7
1027,second_level,1 + 5 - 6 + 5,5
1028,second_level,1 - 5 + 6 + 5,7
1029,second_level,1 + 5 + 6 - 6,6
1030,second_level,1 + 5 - 6 + 6,6
1031,second_level,1 - 5 + 6 + 6,8
1032,second_level,1 + 5 + 6 - 7,5
1033,second_level,1 + 5 - 6 + 7,7
1034,second_level,1 + 5 + 6 - 8,4
1035,second_level,1 + 5 - 6 + 8,8
1036,second_level,1 + 5 + 6 - 9,3
1037,second_level,1 - 5 + 7 + 1,4
1038,second_level,1 - 5 + 7 - 1,2
1039,second_level,1 + 5 - 7 + 2,1
1040,second_level,1 - 5 + 7 + 2,5
1041,second_level,1 - 5 + 7 - 2,1
1042,second_level,1 + 5 - 7 + 3,2
1043,second_level,1 - 5 + 7 + 3,6
1044,second_level,1 + 5 - 7 + 4,3
1045,second_level,1 - 5 + 7 + 4,7
1046,second_level,1 + 5 + 7 - 5,8
1047,second_level,1 + 5 - 7 + 5,4
1048,second_level,1 - 5 + 7 + 5,8
1049,second_level,1 + 5 + 7 - 6,7
1050,second_level,1 + 5 - 7 + 6,5
1051,second_level,1 + 5 + 7 - 7,6
1052,second_level,1 + 5 - 7 + 7,6
1053,second_level,1 + 5 + 7 - 8,5
1054,second_level,1 + 5 - 7 + 8,7
1055,second_level,1 + 5 + 7 - 9,4
1056,second_level,1 + 5 - 7 + 9,8
1057,second_level,1 - 5 + 8 + 1,5
1058,second_level,1 - 5 + 8 - 1,3
1059,second_level,1 - 5 + 8 + 2,6
1060,second_level,1 - 5 + 8 - 2,2
1061,second_level,1 + 5 - 8 + 3,1
1062,second_level,1 - 5 + 8 + 3,7
1063,second_level,1 - 5 + 8 - 3,1
1064,second_level,1 + 5 - 8 + 4,2
1065,second_level,1 - 5 + 8 + 4,8
1066,second_level,1 + 5 - 8 + 5,3
1067,second_level,1 + 5 + 8 - 6,8
1068,second_level,1 + 5 - 8 + 6,4
1069,second_level,1 + 5 + 8 - 7,7
1070,second_level,1 + 5 - 8 + 7,5
1071,second_level,1 + 5 + 8 - 8,6
1072,second_level,1 + 5 - 8 + 8,6
1073,second_level,1 + 5 + 8 - 9,5
1074,second_level,1 + 5 - 8 + 9,7
1075,second_level,1 - 5 + 9 + 1,6
1076,second_level,1 - 5 + 9 - 1,4
1077,second_level,1 - 5 + 9 + 2,7
1078,second_level,1 - 5 + 9 - 2,3
1079,second_level,1 - 5 + 9 + 3,8
1080,second_level,1 - 5 + 9 - 3,2
1081,second_level,1 + 5 - 9 + 4,1
1082,second_level,1 - 5 + 9 - 4,1
1083,second_level,1 + 5 - 9 + 5,2
1084,second_level,1 + 5 - 9 + 6,3
1085,second_level,1 + 5 + 9 - 7,8
1086,second_level,1 + 5 - 9 + 7,4
1087,second_level,1 + 5 + 9 - 8,7
1088,second_level,1 + 5 - 9 + 8,5
1089,second_level,1 + 5 + 9 - 9,6
1090,second_level,1 + 5 - 9 + 9,6
1091,second_level,1 + 6 + 1 - 1,7
1092,second_level,1 + 6 - 1 + 1,7
1093,second_level,1 + 6 - 1 - 1,5
1094,second_level,1 + 6 + 1 - 2,6
1095,second_level,1 + 6 - 1 + 2,8
1096,second_level,1 + 6 - 1 - 2,4
1097,second_level,1 + 6 + 1 - 3,5
1098,second_level,1 + 6 - 1 - 3,3
1099,second_level,1 + 6 + 1 - 4,4
1100,second_level,1 + 6 - 1 - 4,2
1101,second_level,1 + 6 + 1 - 5,3
1102,second_level,1 + 6 - 1 - 5,1
1103,second_level,1 - 6 + 1 + 5,1
1104,second_level,1 + 6 + 1 - 6,2
1105,second_level,1 - 6 + 1 + 6,2
1106,second_level,1 + 6 + 1 - 7,1
1107,second_level,1 - 6 + 1 + 7,3
1108,second_level,1 - 6 - 1 + 7,1
1109,second_level,1 - 6 + 1 + 8,4
1110,second_level,1 - 6 - 1 + 8,2
1111,second_level,1 - 6 + 1 + 9,5
1112,second_level,1 - 6 - 1 + 9,3
1113,second_level,1 + 6 + 2 - 1,8
1114,second_level,1 + 6 - 2 + 1,6
1115,second_level,1 + 6 - 2 - 1,4
1116,second_level,1 + 6 + 2 - 2,7
1117,second_level,1 + 6 - 2 + 2,7
1118,second_level,1 + 6 - 2 - 2,3
1119,second_level,1 + 6 + 2 - 3,6
1120,second_level,1 + 6 - 2 + 3,8
1121,second_level,1 + 6 - 2 - 3,2
1122,second_level,1 + 6 + 2 - 4,5
1123,second_level,1 + 6 - 2 - 4,1
1124,second_level,1 - 6 + 2 + 4,1
1125,second_level,1 + 6 + 2 - 5,4
1126,second_level,1 - 6 + 2 + 5,2
1127,second_level,1 + 6 + 2 - 6,3
1128,second_level,1 - 6 + 2 + 6,3
1129,second_level,1 + 6 + 2 - 7,2
1130,second_level,1 - 6 + 2 + 7,4
1131,second_level,1 + 6 + 2 - 8,1
1132,second_level,1 - 6 + 2 + 8,5
1133,second_level,1 - 6 - 2 + 8,1
1134,second_level,1 - 6 + 2 + 9,6
1135,second_level,1 - 6 - 2 + 9,2
1136,second_level,1 + 6 - 3 + 1,5
1137,second_level,1 + 6 - 3 - 1,3
1138,second_level,1 + 6 + 3 - 2,8
1139,second_level,1 + 6 - 3 + 2,6
1140,second_level,1 + 6 - 3 - 2,2
1141,second_level,1 + 6 + 3 - 3,7
1142,second_level,1 + 6 - 3 + 3,7
1143,second_level,1 + 6 - 3 - 3,1
1144,second_level,1 - 6 + 3 + 3,1
1145,second_level,1 + 6 + 3 - 4,6
1146,second_level,1 + 6 - 3 + 4,8
1147,second_level,1 - 6 + 3 + 4,2
1148,second_level,1 + 6 + 3 - 5,5
1149,second_level,1 - 6 + 3 + 5,3
1150,second_level,1 + 6 + 3 - 6,4
1151,second_level,1 - 6 + 3 + 6,4
1152,second_level,1 + 6 + 3 - 7,3
1153,second_level,1 - 6 + 3 + 7,5
1154,second_level,1 + 6 + 3 - 8,2
1155,second_level,1 - 6 + 3 + 8,6
1156,second_level,1 + 6 + 3 - 9,1
1157,second_level,1 - 6 + 3 + 9,7
1158,second_level,1 - 6 - 3 + 9,1
1159,second_level,1 + 6 - 4 + 1,4
1160,second_level,1 + 6 - 4 - 1,2
1161,second_level,1 + 6 - 4 + 2,5
1162,second_level,1 + 6 - 4 - 2,1
1163,second_level,1 - 6 + 4 + 2,1
1164,second_level,1 + 6 + 4 - 3,8
1165,second_level,1 + 6 - 4 + 3,6
1166,second_level,1 - 6 + 4 + 3,2
1167,second_level,1 + 6 + 4 - 4,7
1168,second_level,1 + 6 - 4 + 4,7
1169,second_level,1 - 6 + 4 + 4,3
1170,second_level,1 + 6 + 4 - 5,6
1171,second_level,1 + 6 - 4 + 5,8
1172,second_level,1 - 6 + 4 + 5,4
1173,second_level,1 + 6 + 4 - 6,5
1174,second_level,1 - 6 + 4 + 6,5
1175,second_level,1 + 6 + 4 - 7,4
1176,second_level,1 - 6 + 4 + 7,6
1177,second_level,1 + 6 + 4 - 8,3
1178,second_level,1 - 6 + 4 + 8,7
1179,second_level,1 + 6 + 4 - 9,2
1180,second_level,1 - 6 + 4 + 9,8
1181,second_level,1 + 6 - 5 + 1,3
1182,second_level,1 + 6 - 5 - 1,1
1183,second_level,1 - 6 + 5 + 1,1
1184,second_level,1 + 6 - 5 + 2,4
1185,second_level,1 - 6 + 5 + 2,2
1186,second_level,1 + 6 - 5 + 3,5
1187,second_level,1 - 6 + 5 + 3,3
1188,second_level,1 + 6 + 5 - 4,8
1189,second_level,1 + 6 - 5 + 4,6
1190,second_level,1 - 6 + 5 + 4,4
1191,second_level,1 + 6 + 5 - 5,7
1192,second_level,1 + 6 - 5 + 5,7
1193,second_level,1 - 6 + 5 + 5,5
1194,second_level,1 + 6 + 5 - 6,6
1195,second_level,1 + 6 - 5 + 6,8
1196,second_level,1 - 6 + 5 + 6,6
1197,second_level,1 + 6 + 5 - 7,5
1198,second_level,1 - 6 + 5 + 7,7
1199,second_level,1 + 6 + 5 - 8,4
1200,second_level,1 - 6 + 5 + 8,8
1201,second_level,1 + 6 + 5 - 9,3
1202,second_level,1 + 6 - 6 + 1,2
1203,second_level,1 - 6 + 6 + 1,2
1204,second_level,1 + 6 - 6 + 2,3
1205,second_level,1 - 6 + 6 + 2,3
1206,second_level,1 + 6 - 6 + 3,4
1207,second_level,1 - 6 + 6 + 3,4
1208,second_level,1 + 6 - 6 + 4,5
1209,second_level,1 - 6 + 6 + 4,5
1210,second_level,1 + 6 + 6 - 5,8
1211,second_level,1 + 6 - 6 + 5,6
1212,second_level,1 - 6 + 6 + 5,6
1213,second_level,1 + 6 + 6 - 6,7
1214,second_level,1 + 6 - 6 + 6,7
1215,second_level,1 - 6 + 6 + 6,7
1216,second_level,1 + 6 + 6 - 7,6
1217,second_level,1 + 6 - 6 + 7,8
1218,second_level,1 - 6 + 6 + 7,8
1219,second_level,1 + 6 + 6 - 8,5
1220,second_level,1 + 6 + 6 - 9,4
1221,second_level,1 + 6 - 7 + 1,1
1222,second_level,1 - 6 + 7 + 1,3
1223,second_level,1 - 6 + 7 - 1,1
1224,second_level,1 + 6 - 7 + 2,2
1225,second_level,1 - 6 + 7 + 2,4
1226,second_level,1 + 6 - 7 + 3,3
1227,second_level,1 - 6 + 7 + 3,5
1228,second_level,1 + 6 - 7 + 4,4
1229,second_level,1 - 6 + 7 + 4,6
1230,second_level,1 + 6 - 7 + 5,5
1231,second_level,1 - 6 + 7 + 5,7
1232,second_level,1 + 6 + 7 - 6,8
1233,second_level,1 + 6 - 7 + 6,6
1234,second_level,1 - 6 + 7 + 6,8
1235,second_level,1 + 6 + 7 - 7,7
1236,second_level,1 + 6 - 7 + 7,7
1237,second_level,1 + 6 + 7 - 8,6
1238,second_level,1 + 6 - 7 + 8,8
1239,second_level,1 + 6 + 7 - 9,5
1240,second_level,1 - 6 + 8 + 1,4
1241,second_level,1 - 6 + 8 - 1,2
1242,second_level,1 + 6 - 8 + 2,1
1243,second_level,1 - 6 + 8 + 2,5
1244,second_level,1 - 6 + 8 - 2,1
1245,second_level,1 + 6 - 8 + 3,2
1246,second_level,1 - 6 + 8 + 3,6
1247,second_level,1 + 6 - 8 + 4,3
1248,second_level,1 - 6 + 8 + 4,7
1249,second_level,1 + 6 - 8 + 5,4
1250,second_level,1 - 6 + 8 + 5,8
1251,second_level,1 + 6 - 8 + 6,5
1252,second_level,1 + 6 + 8 - 7,8
1253,second_level,1 + 6 - 8 + 7,6
1254,second_level,1 + 6 + 8 - 8,7
1255,second_level,1 + 6 - 8 + 8,7
1256,second_level,1 + 6 + 8 - 9,6
1257,second_level,1 + 6 - 8 + 9,8
1258,second_level,1 - 6 + 9 + 1,5
1259,second_level,1 - 6 + 9 - 1,3
1260,second_level,1 - 6 + 9 + 2,6
1261,second_level,1 - 6 + 9 - 2,2
1262,second_level,1 + 6 - 9 + 3,1
1263,second_level,1 - 6 + 9 + 3,7
1264,second_level,1 - 6 + 9 - 3,1
1265,second_level,1 + 6 - 9 + 4,2
1266,second_level,1 - 6 + 9 + 4,8
1267,second_level,1 + 6 - 9 + 5,3
1268,second_level,1 + 6 - 9 + 6,4
1269,second_level,1 + 6 - 9 + 7,5
1270,second_level,1 + 6 + 9 - 8,8
1271,second_level,1 + 6 - 9 + 8,6
1272,second_level,1 + 6 + 9 - 9,7
1273,second_level,1 + 6 - 9 + 9,7
1274,second_level,1 + 7 + 1 - 1,8
1275,second_level,1 + 7 - 1 + 1,8
1276,second_level,1 + 7 - 1 - 1,6
1277,second_level,1 + 7 + 1 - 2,7
1278,second_level,1 + 7 - 1 - 2,5
1279,second_level,1 + 7 + 1 - 3,6
1280,second_level,1 + 7 - 1 - 3,4
